"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","DM_gravity","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","root_number_commercial","root_weight_commercial","root_number_non_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_rot_perc"
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_GM214-62_2",1,2,2,1,"test"," (Operator: lizbethpino, Time: ), Ramificación baja (Operator: lizbethpino, Time: )","GM214-62","test",NA,NA,NA,NA,NA,NA,NA,2,41.2604655493482,57.6,74.92,27.1,37.46,1,5,1,76,35.74,NA,16,20,2,337.2,21,5,2,1,1,2,91,3110,425,0,20,1,2,1,1,5,100,74.92,30.9123407895717,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_GM3594-70_4",1,4,4,1,"test"," (Operator: lizbethpino, Time: ), Plantas altas de mucha ramificación extendida en el tercio medio (Operator: lizbethpino, Time: )","GM3594-70","test",NA,NA,NA,NA,NA,NA,NA,5,36.8647442680776,36.2,31.88,16.98,15.94,1,5,1,36,15.26,NA,13,20,3,394,26.8,5,2,1,4,3,44,3205,370,0,20,2,4,2,5,5,100,31.88,11.7524804726631,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_GM3650-51_6",1,6,5,2,"test","Muchas ramificación con alta retención de  hojas (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","GM3650-51","test",NA,NA,NA,NA,NA,NA,NA,5,33.8910622710623,112.25,50.52,30.7,25.26,1,5,1,35,22.34,NA,16,20,2,359.75,17.5,5,2,1,2,3,49,3035,305,0,18,2,2,1,6,5,90,50.52,17.1217646593407,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_GM3790-2_5",1,5,5,1,"test"," (Operator: lizbethpino, Time: ), Pocas raíces por planta, algunas cortas y otras largas (Operator: lizbethpino, Time: )","GM3790-2","test",NA,NA,NA,NA,NA,NA,NA,3,38.6980994671403,156.8,54.12,19.08,27.06,1,5,1,47,23.18,NA,14,20,1,326,20.6,5,2,1,2,2,71,3215,400,0,19,2,2,1,3,5,95,54.12,20.9434114316163,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_P13_7",1,7,4,2,"check"," (Operator: lizbethpino, Time: ), Plantas de porte bajo, ramificación baja y extendida (Operator: lizbethpino, Time: )","P13","test",NA,NA,NA,NA,NA,NA,NA,3,36.4194604316547,59.4,60.32,15.02,30.16,1,4,1,54,26.7,NA,10,20,4,264.8,45.2,5,3,1,2,2,81,3135,355,0,20,2,2,1,1,5,100,60.32,21.9682185323741,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_PER183_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: ), Raíces muy gruesas, no comerciales (Operator: lizbethpino, Time: )","PER183","test",NA,NA,NA,NA,NA,NA,NA,4,33.3113553113553,77.8,69.16,26.46,34.58,1,3,1,45,33.4,NA,14,20,3,369.4,28.6,5,3,1,1,2,51,3025,295,0,19,2,3,1,1,5,95,69.16,23.0381333333333,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_SM1127-8_3",1,3,3,1,"test"," (Operator: lizbethpino, Time: ), Ramificación alta de porte erecto (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",NA,NA,NA,NA,NA,NA,NA,3,37.3287149917627,146,62.72,24.8,31.36,1,5,1,58,29.26,NA,11,20,1,323,16.6,5,1,1,2,2,81,3440,405,0,20,2,2,1,1,5,100,62.72,23.4125700428336,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_SM3106-14_10",1,10,1,2,"test"," (Operator: lizbethpino, Time: ), Tallos grusos, muy ramificada, ramificación baja, raíz de media a corta apta para el consumo. Tricotómica (Operator: lizbethpino, Time: )","SM3106-14","test",NA,NA,NA,NA,NA,NA,NA,2,40.2292242833052,83.2,62.36,31.56,31.18,2,5,1,52,28.64,NA,19,20,3,366.8,20.2,5,2,1,1,2,68,3415,450,0,20,2,2,2,1,5,100,62.36,25.0869442630691,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_SM3553-27_8",1,8,3,2,"test"," (Operator: lizbethpino, Time: ), Plantas altas de tallo grueso (Operator: lizbethpino, Time: )","SM3553-27","test",NA,NA,NA,NA,NA,NA,NA,1,40.7774368231047,256.6,41.32,33.4,20.66,1,4,1,35,17.32,NA,33,20,2,372.8,24.4,5,2,1,2,2,53,3200,430,0,20,3,2,1,1,5,100,41.32,16.8492368953069,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep1_SM3677-74_9",1,9,2,2,"test"," (Operator: lizbethpino, Time: ), Plantas muy ramificadas de tallo grueso (Operator: lizbethpino, Time: )","SM3677-74","test",NA,NA,NA,NA,NA,NA,NA,3,35.7039384116694,147.2,46.72,24.72,23.36,1,5,1,46,18.26,NA,16,20,1,353,34,5,2,1,3,3,81,3465,380,0,20,2,4,1,5,5,100,46.72,16.6808800259319,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_GM214-62_12",2,12,2,3,"test"," (Operator: lizbethpino, Time: ), Plantas de ramificación media a baja con raíces cortas de buen grosor (Operator: lizbethpino, Time: )","GM214-62","test",NA,NA,NA,NA,NA,NA,NA,2,41.1212962962963,113.8,51.28,32.74,25.64,1,5,1,44,21.24,NA,9,20,2,339.4,12.8,5,2,1,2,1,68,3125,425,0,20,2,2,2,1,5,100,51.28,21.0870007407407,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_GM3594-70_16",2,16,5,4,"test"," (Operator: lizbethpino, Time: ), Raíces mayor a 30cm, alargadas y fusiformes en su mayoría (Operator: lizbethpino, Time: )","GM3594-70","test",NA,NA,NA,NA,NA,NA,NA,4,33.1664285714286,73.6666666666667,13.88,6.98,6.94,1,5,1,11,6.46,NA,5,20,4,369,29,3,3,1,3,3,13,2945,285,0,18,2,2,1,5,5,90,13.88,4.60350028571429,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_GM3650-51_20",2,20,1,4,"test"," (Operator: lizbethpino, Time: ), Tallo principal muy grueso, ramificación extendida (Operator: lizbethpino, Time: )","GM3650-51","test",NA,NA,NA,NA,NA,NA,NA,4,30.6234790528233,100,75.36,37.04,37.68,1,5,1,44,35.26,NA,12,20,3,344.4,24,5,2,1,2,3,56,2995,250,0,20,3,2,1,6,5,100,75.36,23.0778538142076,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_GM3790-2_17",2,17,4,4,"test"," (Operator: lizbethpino, Time: ), Raíces alargadas (Operator: lizbethpino, Time: )","GM3790-2","test",NA,NA,NA,NA,NA,NA,NA,3,39.6212426035503,114.6,63.08,22.8,31.54,1,5,1,40,28.8,NA,10,20,1,307,41,5,1,1,1,3,55,2910,375,0,20,2,2,1,3,5,100,63.08,24.9930798343195,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_P13_15",2,15,5,3,"check"," (Operator: lizbethpino, Time: )","P13","test",NA,NA,NA,NA,NA,NA,NA,4,37.6536259541984,57.6,76.64,20.6,38.32,1,3,1,62,35.22,NA,8,20,4,293.8,46.8,5,3,1,1,3,81,2975,355,0,19,2,4,1,1,5,95,76.64,28.8577389312976,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_PER183_14",2,14,4,3,"test"," (Operator: lizbethpino, Time: )","PER183","test",NA,NA,NA,NA,NA,NA,NA,4,32.4695890410959,51.4,58.84,30.18,29.42,1,4,1,39,27.6,NA,9,20,3,346.6,22.6,5,3,1,1,2,51,3220,300,0,20,2,2,1,1,5,100,58.84,19.1051061917808,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_SM1127-8_19",2,19,2,4,"test"," (Operator: lizbethpino, Time: ), Ramificación muy extendida, raíces de medianas a gruesas. (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",NA,NA,NA,NA,NA,NA,NA,4,36.9556928838951,121.4,77.52,28.92,38.76,1,5,1,53,35.42,NA,12,20,3,345.4,17.8,5,1,1,2,2,80,3020,350,0,20,2,2,1,1,5,100,77.52,28.6480531235955,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_SM3106-14_11",2,11,1,3,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",NA,NA,NA,NA,NA,NA,NA,2,41.8415630885122,99.4,67.4,36.37,33.7,3,5,1,37,30.38,NA,11,20,1,361.8,22.8,5,3,1,1,2,67,3085,430,0,20,2,2,1,1,5,100,67.4,28.2012135216572,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_SM3553-27_18",2,18,3,4,"test"," (Operator: lizbethpino, Time: ), Planta con tallos largos con forma tipo ""s"". Raíces adecuadas en tamaño para el consumo. (Operator: lizbethpino, Time: )","SM3553-27","test",NA,NA,NA,NA,NA,NA,NA,2,41.6173114119922,192.6,71.2,34.62,35.6,1,5,1,39,34.24,NA,17,20,2,390.8,30.2,5,2,1,1,2,47,3000,415,0,20,2,2,1,1,5,100,71.2,29.6315257253384,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep2_SM3677-74_13",2,13,3,3,"test"," (Operator: lizbethpino, Time: ), Plantas don ramificación alta de porte erecto y raíces alargadas poco gruesas (Operator: lizbethpino, Time: )","SM3677-74","test",NA,NA,NA,NA,NA,NA,NA,3,37.6350902527076,133.6,64.08,33,32.04,1,5,1,53,27.62,NA,15,20,1,359.6,30.6,5,2,1,2,3,82,3145,375,0,19,2,4,1,5,5,95,64.08,24.116565833935,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_GM214-62_22",3,22,2,5,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",NA,NA,NA,NA,NA,NA,NA,1,41.7527953410982,114.6,75.72,28.61,37.86,1,5,1,45,34.26,NA,24,20,3,310,32.4,5,2,1,1,2,52,3490,485,0,20,1,2,1,1,5,100,75.72,31.6152166322796,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_GM3594-70_27",3,27,4,6,"test"," (Operator: lizbethpino, Time: )","GM3594-70","test",NA,NA,NA,NA,NA,NA,NA,4,36.8283802816901,36.8,16.8,13.58,8.4,3,5,1,17,6.74,NA,10,20,3,355.8,31.6,5,2,1,4,3,33,3210,370,0,20,2,4,1,5,5,100,16.8,6.18716788732394,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_GM3650-51_21",3,21,1,5,"test"," (Operator: lizbethpino, Time: )","GM3650-51","test",NA,NA,NA,NA,NA,NA,NA,4,33.1556214149139,97.2,57.48,31.7,28.74,1,5,1,30,25.58,NA,18,20,4,361.6,28.4,5,2,1,2,3,46,2895,280,0,20,2,2,1,6,5,100,57.48,19.0578511892925,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_GM3790-2_28",3,28,3,6,"test"," (Operator: lizbethpino, Time: )","GM3790-2","test",NA,NA,NA,NA,NA,NA,NA,2,38.3290157480315,184.4,74.56,19.32,37.28,1,5,1,48,35.68,NA,12,20,1,315.8,30.4,5,2,1,2,2,64,2895,355,0,19,2,2,1,3,5,95,74.56,28.5781141417323,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_P13_24",3,24,4,5,"check"," (Operator: lizbethpino, Time: )","P13","test",NA,NA,NA,NA,NA,NA,NA,4,37.7786541737649,35.2,64.12,17.36,32.06,1,3,1,48,25,NA,6,20,4,283.6,36.6,5,3,1,2,2,81,3335,400,0,20,2,2,1,1,5,100,64.12,24.2236730562181,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_PER183_23",3,23,3,5,"test"," (Operator: lizbethpino, Time: )","PER183","test",NA,NA,NA,NA,NA,NA,NA,4,33.6972928176795,67.2,72.96,32.88,36.48,1,4,1,43,35.46,NA,21,20,3,358.8,20,5,3,1,1,2,49,3015,300,0,19,2,3,2,1,5,95,72.96,24.585544839779,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_SM1127-8_29",3,29,2,6,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",NA,NA,NA,NA,NA,NA,NA,2,37.6946271510516,155.8,77,24.39,38.5,1,5,1,53,33.8,NA,17,20,1,332,16.6,5,1,1,2,2,98,2970,355,0,20,2,2,1,1,5,100,77,29.0248629063097,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_SM3106-14_26",3,26,5,6,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",NA,NA,NA,NA,NA,NA,NA,3,35.9925,90,60.04,26.94,30.02,2,5,1,45,26.14,NA,10,20,2,332.2,15.6,5,2,1,1,2,70,3105,345,0,20,2,2,1,1,5,100,60.04,21.609897,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_SM3553-27_25",3,25,5,5,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",NA,NA,NA,NA,NA,NA,NA,1,44.072676056338,246.5,72.32,30.84,36.16,1,5,1,52,34.5,NA,28,20,2,364.4,23.6,5,2,1,2,2,63,3340,500,0,20,3,2,1,1,5,100,72.32,31.8733593239436,0
2020,"202070CQPEA_boli","202070CQPEA_boli",4,5,"2020-October-19","2021-November-22","Bolivar",NA,"202070CQPEA_boli_rep3_SM3677-74_30",3,30,1,6,"test"," (Operator: lizbethpino, Time: ), Plantas de porte alto (Operator: lizbethpino, Time: )","SM3677-74","test",NA,NA,NA,NA,NA,NA,NA,3,38.1682402707276,135.4,61.2,23.8,30.6,1,5,1,56,27.74,NA,12,20,2,330.2,19,5,2,1,3,3,76,3365,410,0,20,2,4,1,5,5,100,61.2,23.3589630456853,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep1_GM214-62_5",1,5,5,1,"test"," (Operator: lizbethpino, Time: ), Ramificación alta, de 2 a 3 tallos por planta (Operator: lizbethpino, Time: )","GM214-62","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",2,42.3969064748201,126.6,40.16,15.6,20.08,NA,4,2,30,15.22,NA,33,20,2,363.6,48.4,5,2,1,1,2,63,3240,460,0,19,1,2,2,1,5,95,40.16,17.0265976402878,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep1_GM3594-70_4",1,4,4,1,"test"," (Operator: lizbethpino, Time: ), Parcela con solo 3 plantas en evaluación que corresponden al genotipo. (Operator: lizbethpino, Time: )","GM3594-70","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",3,38.2576717557252,130,14.24,7.59,7.12,NA,5,1,6,3.62,NA,9,20,3,343.333333333333,47.3333333333333,4,3,1,2,2,25,2985,365,0,3,2,2,1,5,5,15,14.24,5.44789245801527,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep1_GM3650-51_1",1,1,1,1,"test","Algunas plantas con raíces fibrosas sin engrosar. (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","GM3650-51","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",4,33.4848591549296,72.6,35.36,9.25,17.68,NA,4,3,23,12.54,NA,14,20,3,287.4,41.8,5,2,1,2,2,59,3150,310,0,20,2,3,1,5,5,100,35.36,11.8402461971831,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep1_GM3790-2_9",1,9,2,2,"test"," (Operator: lizbethpino, Time: ), Raíces de buen tamaño, apto para el consumo (Operator: lizbethpino, Time: )","GM3790-2","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",2,40.4144705882352,211.6,36.08,14.135,18.04,NA,2,1,29,13.9,NA,16,20,2,289.8,42.6,5,2,1,3,2,52,2940,390,0,19,3,2,2,2,5,95,36.08,14.5815409882353,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep1_P13_10",1,10,1,2,"check"," (Operator: lizbethpino, Time: )","P13","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",3,35.3403296703297,30.4,29.24,11.355,14.62,NA,2,1,16,7.16,NA,4,20,4,177.8,43,5,3,1,2,2,60,3060,330,0,15,2,4,2,1,5,75,29.24,10.3335123956044,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep1_PER183_8",1,8,3,2,"test","Algunas raíces tienden a ser entre cónicas y cónico cilíndricas. (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","PER183","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",4,33.1967620751342,74,41,20.645,20.5,NA,4,1,27,16.4,NA,15,20,3,304,57,5,3,1,1,2,44,3095,300,0,19,2,2,1,1,5,95,41,13.610672450805,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep1_SM1127-8_3",1,3,3,1,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",3,40.3418439716312,141.6,50.38,14.16,25.19,NA,4,1,26,16.44,NA,15,20,2,349,27.8,5,2,1,1,2,76,3250,430,0,20,2,2,1,1,5,100,50.38,20.3242209929078,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep1_SM3106-14_7",1,7,4,2,"test"," (Operator: lizbethpino, Time: ), Raíces medianas, corteza morada (Operator: lizbethpino, Time: )","SM3106-14","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",1,41.4735229357798,131.6,39.44,16.87,19.72,NA,4,1,28,12.24,NA,14,20,1,396.4,49,5,2,1,3,2,71,3160,435,0,19,2,2,1,1,5,95,39.44,16.3571574458716,0
